X,Y,MEAN_X,MEAN_Y,ID_divisao
-45.4826632667805,-23.7894826070246,-45.482663266780506,-23.789482607024556,355070405_.
-46.8337668756456,-23.6498986404905,-46.833766875645573,-23.649898640490505,351500405_3515004037
-47.4539836260293,-22.1324357571874,-47.453983626029292,-22.132435757187352,354620705_.
-46.8379959888755,-23.6457760457037,-46.837995988875541,-23.645776045703659,351500405_3515004021
-46.8487875858902,-23.6394540722507,-46.848787585890221,-23.639454072250665,351500405_3515004020
-46.8771894060948,-23.6389634067366,-46.877189406094800,-23.638963406736629,351500405_3515004023
-49.3259425335161,-20.8673127197873,-49.325942533516155,-20.867312719787321,354980510_3549805073
-46.8346527185607,-23.654994487453,-46.834652718560697,-23.654994487452999,351500405_3515004022
-47.1394020783117,-23.9770156823662,-47.139402078311697,-23.977015682366204,352620910_.
-47.6872505970062,-23.2854635813779,-47.687250597006205,-23.285463581377886,350700105_3507001003
-48.618514677508,-24.0612754757796,-48.618514677508010,-24.061275475779635,352240613_.
-47.6970112654356,-23.2889484580802,-47.697011265435584,-23.288948458080167,350700105_3507001002
-47.6810742006099,-23.2835981139859,-47.681074200609913,-23.283598113985857,350700105_3507001005
-46.8596684188013,-23.6176619331878,-46.859668418801292,-23.617661933187815,351500405_3515004029
-47.6861538914061,-23.2775725951136,-47.686153891406121,-23.277572595113568,350700105_3507001004
-46.8094799719808,-23.6413355030847,-46.809479971980799,-23.641335503084665,351500405_3515004028
-47.7008075125325,-23.2826892748228,-47.700807512532542,-23.282689274822751,350700105_3507001001
-46.8018301547749,-23.6795599685753,-46.801830154774869,-23.679559968575312,351500405_3515004025
-46.9091669469697,-23.6522813058209,-46.909166946969677,-23.652281305820896,351500405_3515004024
-46.796723372059,-23.648248728322,-46.796723372059013,-23.648248728322002,351500405_3515004027
-46.808567807916,-23.683675504037,-46.808567807915985,-23.683675504037002,351500405_3515004026
-49.3683851412735,-20.8911589700061,-49.368385141273471,-20.891158970006131,354980510_3549805069
-48.3323819605294,-21.0000566108901,-48.332381960529389,-21.000056610890073,353950910_.
-48.3754803686184,-24.1136034005431,-48.375480368618405,-24.113603400543077,354325305_.
-49.3430557685454,-20.84817284065,-49.343055768545376,-20.848172840649973,354980510_3549805070
-48.7684067237932,-21.3649254993371,-48.768406723793177,-21.364925499337101,354560510_.
-51.5658330421,-21.2973388763515,-51.565833042099982,-21.297338876351521,353160505_.
-49.3892065501411,-20.2983909347771,-49.389206550141076,-20.298390934777085,353500215_.
-46.7227500641724,-22.693752209872,-46.722750064172352,-22.693752209872045,350190515_.
-46.676215654542,-23.522512212234,-46.676215654542027,-23.522512212233966,355030806_.
-49.2286174931571,-20.7931276817656,-49.228617493157081,-20.793127681765551,351750505_.
-50.2067618077482,-21.375269420958,-50.206761807748158,-21.375269420957974,351710905_.
-49.3121486699827,-23.6329287408415,-49.312148669982726,-23.632928740841457,351260505_.
-50.5876218590155,-20.1004948190816,-50.587621859015542,-20.100494819081579,353590305_.
-47.0092440672478,-21.4543382290008,-47.009244067247757,-21.454338229000800,353050805_3530508001
-48.3860356923616,-23.0953560749727,-48.386035692361631,-23.095356074972685,353610905_.
-46.7806638355397,-23.66791813319,-46.780663835539691,-23.667918133190032,355030819_.
-48.4373330763845,-22.8763972191099,-48.437333076384547,-22.876397219109933,350750605_3507506018
-48.4264638008266,-22.8690435225036,-48.426463800826639,-22.869043522503620,350750605_3507506017
-46.6751781467337,-23.4958223299653,-46.675178146733735,-23.495822329965286,355030850_.
-48.4348213345026,-22.870802750849,-48.434821334502629,-22.870802750848959,350750605_3507506019
-48.4269037769879,-22.8777864116662,-48.426903776987864,-22.877786411666197,350750605_3507506014
-48.4252566481287,-22.8802498546253,-48.425256648128695,-22.880249854625255,350750605_3507506013
-48.4259902582806,-22.8724868772553,-48.425990258280621,-22.872486877255263,350750605_3507506016
-48.4312023872479,-22.8747092804012,-48.431202387247865,-22.874709280401156,350750605_3507506015
-48.438116515261,-22.8817160680261,-48.438116515260987,-22.881716068026105,350750605_3507506010
-50.3709895238968,-20.6505933262422,-50.370989523896782,-20.650593326242173,351690305_.
-48.4305749803841,-22.8918748564807,-48.430574980384073,-22.891874856480712,350750605_3507506012
-48.433657268412,-22.8888097699849,-48.433657268412006,-22.888809769984874,350750605_3507506011
-46.9442865490822,-23.5487392691526,-46.944286549082193,-23.548739269152563,352250505_.
-46.9962256413337,-21.4675360569264,-46.996225641333687,-21.467536056926363,353050805_3530508007
-45.9654904151365,-23.2602912039946,-45.965490415136458,-23.260291203994591,352440207_.
-46.99499185945,-21.464465779938,-46.994991859450046,-21.464465779938049,353050805_3530508006
-47.3205064901666,-22.7355430557131,-47.320506490166643,-22.735543055713116,350160805_.
-46.9952096339824,-21.4722707740286,-46.995209633982427,-21.472270774028580,353050805_3530508009
-47.3468276334931,-21.7497760067036,-47.346827633493085,-21.749776006703588,354750210_.
-46.9988585573312,-21.470130481167,-46.998858557331218,-21.470130481167008,353050805_3530508008
-47.0016880753119,-21.4595748658025,-47.001688075311883,-21.459574865802455,353050805_3530508003
-48.3071272953946,-24.6654064653402,-48.307127295394601,-24.665406465340229,351480910_.
-48.1758410296664,-23.8543582227759,-48.175841029666358,-23.854358222775925,355020915_.
-47.0043671564238,-21.4515401009653,-47.004367156423797,-21.451540100965275,353050805_3530508002
-46.9969029285923,-21.4623091969335,-46.996902928592320,-21.462309196933514,353050805_3530508005
-46.8014725531152,-23.649864276235,-46.801472553115175,-23.649864276234950,351500405_3515004111
-46.9952152169817,-21.4580939162993,-46.995215216981713,-21.458093916299280,353050805_3530508004
-46.8523417149017,-23.6292605938002,-46.852341714901740,-23.629260593800169,351500405_3515004110
-47.1258066268018,-23.3105822114831,-47.125806626801833,-23.310582211483084,350840505_.
-44.5751541225532,-22.6559941917801,-44.575154122553165,-22.655994191780124,354960705_.
-46.7231576098395,-23.4826390181258,-46.723157609839475,-23.482639018125795,355030863_.
-49.2693812622698,-20.9067613081832,-49.269381262269832,-20.906761308183182,351130005_.
-48.4529155467159,-22.8852895127058,-48.452915546715893,-22.885289512705800,350750605_3507506007
-48.4547078515507,-22.8888875095229,-48.454707851550687,-22.888887509522899,350750605_3507506006
-48.4328820832654,-22.8816085244934,-48.432882083265390,-22.881608524493377,350750605_3507506009
-46.6893045594007,-22.6924860673383,-46.689304559400682,-22.692486067338326,353120905_.
-46.5922682659347,-23.2588259324088,-46.592268265934699,-23.258825932408811,352850215_.
-48.4326083329312,-22.885680217114,-48.432608332931238,-22.885680217113993,350750605_3507506008
-50.5181953391295,-22.8520779125837,-50.518195339129456,-22.852077912583734,351000510_.
-48.4499649369701,-22.8797132311052,-48.449964936970147,-22.879713231105168,350750605_3507506003
-47.3212192734232,-23.6841408404627,-47.321219273423239,-23.684140840462735,351970910_.
-48.4486454908103,-22.8948222246046,-48.448645490810279,-22.894822224604628,350750605_3507506002
-48.4509465974737,-22.8905801491134,-48.450946597473653,-22.890580149113401,350750605_3507506005
-48.4550093396532,-22.8953040083879,-48.455009339653181,-22.895304008387878,350750605_3507506004
-48.4434543534175,-22.8897806967848,-48.443454353417501,-22.889780696784772,350750605_3507506001
-50.4458702646616,-21.5621947021832,-50.445870264661579,-21.562194702183227,351190405_.
-46.7958042631349,-23.6644404060868,-46.795804263134869,-23.664440406086751,351500405_3515004113
-48.2606508327144,-23.762114048373,-48.260650832714354,-23.762114048373025,352230735_.
-46.8872745968968,-23.6501760431319,-46.887274596896816,-23.650176043131903,351500405_3515004112
-46.8050591010918,-23.6608707637924,-46.805059101091786,-23.660870763792396,351500405_3515004114
-46.8385004594868,-23.6760045039723,-46.838500459486774,-23.676004503972344,351500405_3515004100
-50.7978687604644,-20.2562309907934,-50.797868760464382,-20.256230990793433,354720505_.
-48.6641990843664,-22.3656586700649,-48.664199084366366,-22.365658670064864,352530010_.
-50.5225551343094,-20.4419708083851,-50.522555134309393,-20.441970808385115,354025905_.
-50.6188090594656,-19.9663290803783,-50.618809059465605,-19.966329080378294,352965805_.
-48.0082956226965,-22.4422774299825,-48.008295622696544,-22.442277429982468,350790210_.
-51.8445784494382,-21.8736916479327,-51.844578449438202,-21.873691647932720,354150505_.
-46.78776791132,-21.9807039890546,-46.787767911319975,-21.980703989054597,354910205_.
-46.811106673019,-23.6435879934237,-46.811106673018976,-23.643587993423733,351500405_3515004109
-46.8083938155204,-23.665864120295,-46.808393815520397,-23.665864120295005,351500405_3515004106
-46.846436963376,-23.6411111234497,-46.846436963375993,-23.641111123449697,351500405_3515004105
-51.5082487448741,-20.8671011447249,-51.508248744874145,-20.867101144724888,351100305_.
-46.3137626974354,-23.6529551749654,-46.313762697435365,-23.652955174965381,355250215_.
-46.8026073806223,-23.6459906198885,-46.802607380622341,-23.645990619888483,351500405_3515004108
-51.013331595939,-21.7106470118136,-51.013331595939043,-21.710647011813617,352740505_.
-46.8225597677377,-23.6536556172198,-46.822559767737680,-23.653655617219837,351500405_3515004107
-49.2559766072862,-23.3989877370031,-49.255976607286243,-23.398987737003122,355420120_.
-46.7991789130464,-23.6455291037443,-46.799178913046369,-23.645529103744344,351500405_3515004102
-46.9106899974538,-23.6606509301602,-46.910689997453829,-23.660650930160152,351500405_3515004101
-46.8657472439215,-23.6426923199349,-46.865747243921454,-23.642692319934930,351500405_3515004104
-47.0366033758572,-21.3300147012306,-47.036603375857240,-21.330014701230581,353050815_.
-46.8487782394044,-23.6524162112455,-46.848778239404432,-23.652416211245519,351500405_3515004103
-46.4923723119461,-23.5157864919763,-46.492372311946056,-23.515786491976328,355030864_.
-47.5784100767307,-23.6490041234408,-47.578410076730705,-23.649004123440811,354530805_.
-47.7795723989577,-22.6813782669455,-47.779572398957725,-22.681378266945536,353870910_.
-47.3932318404526,-22.7474621031672,-47.393231840452650,-22.747462103167248,354580305_.
-47.7479715518853,-23.1674070633211,-47.747971551885342,-23.167407063321050,351150805_.
-49.6932173311916,-20.6836482966422,-49.693217331191619,-20.683648296642183,353140710_.
-46.9778599969662,-22.0552626439361,-46.977859996966231,-22.055262643936075,350030305_.
-46.4226281317631,-23.4610172027706,-46.422628131763076,-23.461017202770645,351880010_.
-51.3924738365717,-21.8487571781389,-51.392473836571725,-21.848757178138946,354830205_.
-46.7253120857201,-23.316386776026,-46.725312085720105,-23.316386776026036,351640805_.
-48.9444846927779,-20.4930921807627,-48.944484692777863,-20.493092180762670,351790105_.
-46.3069792176876,-23.937270203966,-46.306979217687598,-23.937270203965955,351870110_3518701045
-46.263680959379,-23.9679202691538,-46.263680959378981,-23.967920269153819,351870110_3518701044
-46.2920543550218,-23.9494598910538,-46.292054355021840,-23.949459891053777,351870110_3518701030
-48.7816413466166,-22.4484649931073,-48.781641346616595,-22.448464993107336,353670320_.
-48.7411623840075,-22.078468202508,-48.741162384007517,-22.078468202507999,350520305_.
-46.5495130797595,-23.7525171077528,-46.549513079759514,-23.752517107752784,354870805_3548708019
-47.0067881790435,-21.4766273500888,-47.006788179043461,-21.476627350088787,353050805_.
-49.3197138761084,-20.7079487833447,-49.319713876108423,-20.707948783344701,354980520_3549805072
-46.5925922396042,-23.7674742542356,-46.592592239604173,-23.767474254235555,354870805_3548708022
-48.3440865804287,-23.9987971810008,-48.344086580428687,-23.998797181000789,351020305_.
-46.6029675110889,-23.7464303239093,-46.602967511088885,-23.746430323909308,354870805_3548708021
-46.5450167154598,-23.7722682403107,-46.545016715459830,-23.772268240310705,354870805_3548708020
-51.4049108299746,-22.1171096872359,-51.404910829974575,-22.117109687235935,354140605_.
-50.1361226956867,-19.9745719301264,-50.136122695686687,-19.974571930126412,353000305_.
-49.0609868076812,-21.0541615553605,-49.060986807681239,-21.054161555360480,351120105_.
-46.2904841235708,-23.966086979437,-46.290484123570799,-23.966086979437023,351870110_3518701032
-46.2921827779137,-23.9412393437194,-46.292182777913695,-23.941239343719442,351870110_3518701031
-47.9340934015459,-24.3589410667918,-47.934093401545880,-24.358941066791790,355180105_.
-46.2809107616424,-23.9483281877193,-46.280910761642367,-23.948328187719252,351870110_3518701034
-46.2574430872184,-23.9385541549988,-46.257443087218377,-23.938554154998791,351870110_3518701033
-46.5927388414052,-23.7265290180767,-46.592738841405222,-23.726529018076725,354870805_3548708009
-46.5869759010939,-23.7188107182357,-46.586975901093858,-23.718810718235652,354870805_3548708008
-48.6126503034767,-22.7323050971766,-48.612650303476656,-22.732305097176614,355010010_3550100009
-49.3486013014172,-20.7059142057351,-49.348601301417204,-20.705914205735127,354980520_3549805062
-46.5382156212169,-23.7310379032746,-46.538215621216864,-23.731037903274633,354870805_3548708016
-46.5727794029214,-23.7359212054406,-46.572779402921356,-23.735921205440583,354870805_3548708015
-46.5271554594166,-23.7283212346897,-46.527155459416562,-23.728321234689673,354870805_3548708018
-52.5946793518653,-22.5455143590569,-52.594679351865331,-22.545514359056927,351535005_.
-46.5588215619431,-23.7375079337428,-46.558821561943063,-23.737507933742751,354870805_3548708017
-46.5699067464997,-23.7212482318565,-46.569906746499669,-23.721248231856475,354870805_3548708012
-46.5532265346167,-23.7038569116792,-46.553226534616705,-23.703856911679196,354870805_3548708011
-46.5340400528049,-23.7200505474164,-46.534040052804926,-23.720050547416399,354870805_3548708014
-46.5387893610935,-23.7088439410363,-46.538789361093514,-23.708843941036282,354870805_3548708013
-46.5350972782655,-23.6994646191939,-46.535097278265503,-23.699464619193929,354870805_3548708010
-46.6384383144257,-23.6136295975417,-46.638438314425713,-23.613629597541692,355030877_.
-46.2499312077623,-23.9638422904929,-46.249931207762337,-23.963842290492916,351870110_3518701029
